CPR_REFQUAL,CPR_PRIMEID,ID_PRODUPI,ID_PRODUCTLEVEL,DWH_SNAPSHOTTIMESTAMP
DID,30051092000D5BE3,189931500,155680891,29MAY2022:06:57:53.570
OID,30051092000D5BE4,189931501,155680891,29MAY2022:06:57:53.570
DID,30051092000D5BE4,189931502,155680892,29MAY2022:06:57:53.757
DID,300CC098002ADFC4,189931503,155680893,29MAY2022:06:57:53.960
DID,300CE098002C4A5E,189931504,155680894,29MAY2022:06:57:54.117
DID,3004D0900057776A,189931505,155680895,29MAY2022:06:57:54.273
OID,3004D0900057776F,189931506,155680895,29MAY2022:06:57:54.273
DID,3004D0900057776F,189931507,155680896,29MAY2022:06:57:54.430
DID,30084089002B4D2F,189931508,155680897,29MAY2022:06:57:54.613
DID,30084089002B4D35,189931509,155680898,29MAY2022:06:57:54.727
DID,2006DFC9000A63F1,189931510,155680899,29MAY2022:06:57:54.863
DID,3006E05500900FC2,189931511,155680900,29MAY2022:06:57:55.080
DID,3006E05500900FC3,189931512,155680901,29MAY2022:06:57:55.240
DID,3007202F00157FF9,189931513,155680902,29MAY2022:06:57:55.393
DID,3007202F00157FFB,189931514,155680903,29MAY2022:06:57:55.567
DID,3007202F00157FFA,189931515,155680904,29MAY2022:06:57:55.740
JID,10BFC200006E8EE6,189931516,155680904,29MAY2022:06:57:55.740
DID,3007202F00157FFC,189931517,155680905,29MAY2022:06:57:55.910
JID,10BFC200006E8EE7,189931518,155680905,29MAY2022:06:57:55.910
DID,300C90430022E802,189931519,155680906,29MAY2022:06:57:56.130
OID,300C90430022E803,189931520,155680906,29MAY2022:06:57:56.130
DID,300C90430022E803,189931521,155680907,29MAY2022:06:57:56.287
DID,300CE043002651D3,189931522,155680908,29MAY2022:06:57:56.443
OID,300CE043002651D4,189931523,155680908,29MAY2022:06:57:56.443
DID,300CE043002651D4,189931524,155680909,29MAY2022:06:57:56.613
DID,3003005E0061EC57,189931525,155680910,29MAY2022:06:57:56.803
DID,3002905E005D050E,189931526,155680911,29MAY2022:06:57:56.910
DID,3004309700AF340C,189931527,155680912,29MAY2022:06:57:57.020
DID,3004409700AFEE81,189931528,155680913,29MAY2022:06:57:57.130
DID,3009406B01B49C78,189931529,155680914,29MAY2022:06:57:57.287
DID,3009406B01B49C7A,189931530,155680915,29MAY2022:06:57:57.460
DID,3009406B01B49C79,189931531,155680916,29MAY2022:06:57:57.630
DID,3009406B01B49C7B,189931532,155680917,29MAY2022:06:57:57.807
DID,300D20880172D1B4,189931533,155680918,29MAY2022:06:57:57.977
DID,300EF08E00BA2227,189931534,155680919,29MAY2022:06:57:58.103
DID,300A00890040D63B,189931535,155680920,29MAY2022:06:57:58.273
DID,3001408B0010B7CF,189931536,155680921,29MAY2022:06:57:58.433
JID,10BFC200006EE572,189931537,155680921,29MAY2022:06:57:58.433
DID,3001B08B0015AEB8,189931538,155680922,29MAY2022:06:57:58.573
JID,10BFC200006EE573,189931539,155680922,29MAY2022:06:57:58.573
DID,3001408B0010B7D0,189931540,155680923,29MAY2022:06:57:58.700
DID,3001B08B0015AEB9,189931541,155680924,29MAY2022:06:57:58.873
DID,3001408B0010B7D1,189931542,155680925,29MAY2022:06:57:59.030
DID,3001B08B0015AEBA,189931543,155680926,29MAY2022:06:57:59.183
DID,3002E090003FA0A3,189931544,155680927,29MAY2022:06:57:59.327
DID,3009F0980008BCFE,189931545,155680928,29MAY2022:06:57:59.497
DID,3002E090003FA0A4,189931546,155680929,29MAY2022:06:57:59.670
DID,300D10950015822B,189931547,155680930,29MAY2022:06:57:59.810
DID,300FD09800500B5E,189931548,155680931,29MAY2022:06:57:59.967
DID,300D10950015822C,189931549,155680932,29MAY2022:06:58:00.123
DID,300D5097005B4488,189931550,155680933,29MAY2022:06:58:00.310
OID,300D5097005B4489,189931551,155680933,29MAY2022:06:58:00.310
DID,300D5097005B4489,189931552,155680934,29MAY2022:06:58:00.483
DID,300D7097005C9B0F,189931553,155680935,29MAY2022:06:58:00.670
DID,300D7097005C9B10,189931554,155680936,29MAY2022:06:58:00.807
DID,30012097014C881C,189931555,155680937,29MAY2022:06:58:00.947
DID,0140D94000B811C5,189931556,155680938,29MAY2022:06:58:01.087
DID,20031F9B00077CC8,189931557,155680939,29MAY2022:06:58:01.170
DID,3008109800B4C6BC,189931558,155680940,29MAY2022:06:58:01.277
DID,3008909800BA5D11,189931559,155680941,29MAY2022:06:58:01.403
DID,30062058007B8AF8,189931560,155680942,29MAY2022:06:58:01.543
JID,10BFC200006EE56F,189931561,155680942,29MAY2022:06:58:01.543
DID,3006D05800833E7B,189931562,155680943,29MAY2022:06:58:01.683
JID,10BFC200006EE570,189931563,155680943,29MAY2022:06:58:01.683
DID,30062058007B8AF9,189931564,155680944,29MAY2022:06:58:01.810
DID,3006D05800833E7C,189931565,155680945,29MAY2022:06:58:01.967
DID,30062058007B8AFA,189931566,155680946,29MAY2022:06:58:02.123
DID,3006D05800833E7D,189931567,155680947,29MAY2022:06:58:02.280
DID,30062058007B8AFB,189931568,155680948,29MAY2022:06:58:02.420
DID,3006D05800833E7E,189931569,155680949,29MAY2022:06:58:02.577
DID,30062058007B8AFC,189931570,155680950,29MAY2022:06:58:02.720
DID,3006D05800833E7F,189931571,155680951,29MAY2022:06:58:02.860
DID,3003005E0061EC59,189931572,155680952,29MAY2022:06:58:03.000
DID,3002905E005D0510,189931573,155680953,29MAY2022:06:58:03.123
DID,3004309700AF340E,189931574,155680954,29MAY2022:06:58:03.220
DID,3004409700AFEE83,189931575,155680955,29MAY2022:06:58:03.327
DID,30053093018D0894,189931576,155680956,29MAY2022:06:58:03.483
DID,30050093018ADEE0,189931577,155680957,29MAY2022:06:58:03.653
DID,3002A088002F500C,189931578,155680958,29MAY2022:06:58:03.807
DID,3000C08B000A240E,189931579,155680959,29MAY2022:06:58:03.950
DID,3000408B000475C5,189931580,155680960,29MAY2022:06:58:04.040
DID,300DE086007A4221,189931581,155680961,29MAY2022:06:58:04.200
OID,300DE086007A4222,189931582,155680961,29MAY2022:06:58:04.200
DID,300DE086007A4222,189931583,155680962,29MAY2022:06:58:04.370
OID,300D0086007025FE,189931584,155680962,29MAY2022:06:58:04.370
DID,300D0086007025FE,189931585,155680963,29MAY2022:06:58:04.540
DID,300D308600722FDA,189931586,155680964,29MAY2022:06:58:04.683
DID,0140D94000B811CE,189931587,155680965,29MAY2022:06:58:04.823
DID,20006FDD002059DC,189931588,155680966,29MAY2022:06:58:04.997
DID,3002908E0022BD21,189931589,155680967,29MAY2022:06:58:05.137
DID,0140D94000C0193F,189931590,155680968,29MAY2022:06:58:05.293
DID,3005F09000656068,189931591,155680969,29MAY2022:06:58:05.420
DID,30048065003116AC,189931592,155680970,29MAY2022:06:58:05.560
DID,30048065003116AD,189931593,155680971,29MAY2022:06:58:05.763
DID,3003309001CA4D5A,189931594,155680972,29MAY2022:06:58:05.950
OID,3003509001CBBCAC,189931595,155680972,29MAY2022:06:58:05.950
DID,3003509001CBBCAC,189931596,155680973,29MAY2022:06:58:06.140
OID,3003509001CBBCAD,189931597,155680973,29MAY2022:06:58:06.140
DID,3003509001CBBCAD,189931598,155680974,29MAY2022:06:58:06.343
DID,3003E09001D22D4B,189931599,155680975,29MAY2022:06:58:06.550
DID,300B40920058CD26,189931600,155680976,29MAY2022:06:58:06.683
DID,300C309200647426,189931601,155680977,29MAY2022:06:58:06.820
DID,3000B06B0088B5A0,189931602,155680978,29MAY2022:06:58:07.023
DID,3000B06B0088B5A1,189931603,155680979,29MAY2022:06:58:07.260
DID,3001F07A003B3C45,189931604,155680980,29MAY2022:06:58:07.463
DID,3002607A004021A8,189931605,155680981,29MAY2022:06:58:07.587
DID,3002607A004021AE,189931606,155680982,29MAY2022:06:58:07.667
DID,3007307C001D6E58,189931607,155680983,29MAY2022:06:58:07.743
DID,3007807C00210575,189931608,155680984,29MAY2022:06:58:07.870
DID,3007707C00202FD1,189931609,155680985,29MAY2022:06:58:07.993
DID,3007707C00202FD7,189931610,155680986,29MAY2022:06:58:08.103
DID,3007007C001B602B,189931611,155680987,29MAY2022:06:58:08.213
DID,3007007C001B6031,189931612,155680988,29MAY2022:06:58:08.307
DID,3002207A003D4E01,189931613,155680989,29MAY2022:06:58:08.447
DID,3002207A003D4E07,189931614,155680990,29MAY2022:06:58:08.540
DID,3002107A003C9C55,189931615,155680991,29MAY2022:06:58:08.590
DID,3007307C001D790A,189931616,155680992,29MAY2022:06:58:08.700
DID,3008507C002B4850,189931617,155680993,29MAY2022:06:58:08.807
OID,3008407C002A9972,189931618,155680993,29MAY2022:06:58:08.807
DID,3008407C002A9972,189931619,155680994,29MAY2022:06:58:08.963
OID,3008407C002A9B6C,189931620,155680994,29MAY2022:06:58:08.963
DID,3008407C002A9B6C,189931621,155680995,29MAY2022:06:58:09.120
DID,3008C07C00302F48,189931622,155680996,29MAY2022:06:58:09.293
DID,3008C07C00302F4E,189931623,155680997,29MAY2022:06:58:09.403
DID,300AC097003C3885,189931624,155680998,29MAY2022:06:58:09.530
DID,3008207C00292B7C,189931625,155680999,29MAY2022:06:58:09.650
DID,3001F07A003B3C46,189931626,155681000,29MAY2022:06:58:09.777
DID,3002607A004021A9,189931627,155681001,29MAY2022:06:58:09.890
DID,3002607A004021AF,189931628,155681002,29MAY2022:06:58:10.017
DID,3007307C001D6E59,189931629,155681003,29MAY2022:06:58:10.127
DID,3007807C00210576,189931630,155681004,29MAY2022:06:58:10.233
DID,3007707C00202FD2,189931631,155681005,29MAY2022:06:58:10.330
DID,3007707C00203104,189931632,155681006,29MAY2022:06:58:10.453
DID,3007007C001B602C,189931633,155681007,29MAY2022:06:58:10.563
DID,3007007C001B6032,189931634,155681008,29MAY2022:06:58:10.640
DID,3002207A003D4E02,189931635,155681009,29MAY2022:06:58:10.720
DID,3002207A003D4E08,189931636,155681010,29MAY2022:06:58:10.833
DID,3002107A003C9C56,189931637,155681011,29MAY2022:06:58:10.943
DID,3007307C001D790B,189931638,155681012,29MAY2022:06:58:11.070
DID,3008507C002B4851,189931639,155681013,29MAY2022:06:58:11.163
DID,3008407C002A9973,189931640,155681014,29MAY2022:06:58:11.287
DID,3008407C002A9B6D,189931641,155681015,29MAY2022:06:58:11.413
DID,300AB097003B64FC,189931642,155681016,29MAY2022:06:58:11.527
OID,300AB097003B64FE,189931643,155681016,29MAY2022:06:58:11.527
DID,300AB097003B64FE,189931644,155681017,29MAY2022:06:58:11.603
DID,3008C07C00302F49,189931645,155681018,29MAY2022:06:58:11.743
DID,3008C07C00302F4F,189931646,155681019,29MAY2022:06:58:11.870
DID,300AE097003D887A,189931647,155681020,29MAY2022:06:58:11.993
DID,3008207C00292B7D,189931648,155681021,29MAY2022:06:58:12.107
DID,300AB097003B7403,189931649,155681022,29MAY2022:06:58:12.217
DID,3001F07A003B3C47,189931650,155681023,29MAY2022:06:58:12.357
DID,3002607A004021AA,189931651,155681024,29MAY2022:06:58:12.467
DID,3002607A004021B0,189931652,155681025,29MAY2022:06:58:12.573
DID,3007307C001D6E5A,189931653,155681026,29MAY2022:06:58:12.683
DID,3007807C00210577,189931654,155681027,29MAY2022:06:58:12.777
DID,3007707C00202FD3,189931655,155681028,29MAY2022:06:58:12.870
DID,3007707C00203105,189931656,155681029,29MAY2022:06:58:12.980
DID,3007007C001B602D,189931657,155681030,29MAY2022:06:58:13.103
DID,3007007C001B6033,189931658,155681031,29MAY2022:06:58:13.230
DID,3002207A003D4E03,189931659,155681032,29MAY2022:06:58:13.340
DID,3002207A003D4E09,189931660,155681033,29MAY2022:06:58:13.433
DID,3002107A003C9C57,189931661,155681034,29MAY2022:06:58:13.543
DID,3007307C001D790C,189931662,155681035,29MAY2022:06:58:13.637
DID,3008507C002B4852,189931663,155681036,29MAY2022:06:58:13.730
OID,3008407C002A9974,189931664,155681036,29MAY2022:06:58:13.730
DID,3008407C002A9974,189931665,155681037,29MAY2022:06:58:13.890
OID,3008407C002A9B6E,189931666,155681037,29MAY2022:06:58:13.890
DID,3008407C002A9B6E,189931667,155681038,29MAY2022:06:58:14.060
DID,3008C07C00302F4A,189931668,155681039,29MAY2022:06:58:14.237
DID,3008C07C00302F50,189931669,155681040,29MAY2022:06:58:14.360
DID,300AC097003C3886,189931670,155681041,29MAY2022:06:58:14.487
DID,3008207C00292B7E,189931671,155681042,29MAY2022:06:58:14.580
DID,3001F07A003B3C48,189931672,155681043,29MAY2022:06:58:14.673
DID,3002607A004021AB,189931673,155681044,29MAY2022:06:58:14.750
DID,3002607A004021B1,189931674,155681045,29MAY2022:06:58:14.860
DID,3007307C001D6E5B,189931675,155681046,29MAY2022:06:58:14.970
DID,3007807C00210578,189931676,155681047,29MAY2022:06:58:15.093
DID,3007707C00202FD4,189931677,155681048,29MAY2022:06:58:15.220
DID,3007707C00203106,189931678,155681049,29MAY2022:06:58:15.343
DID,3007007C001B602E,189931679,155681050,29MAY2022:06:58:15.453
DID,3007007C001B61C4,189931680,155681051,29MAY2022:06:58:15.577
DID,3002207A003D4E04,189931681,155681052,29MAY2022:06:58:15.700
DID,3002207A003D4E0A,189931682,155681053,29MAY2022:06:58:15.830
DID,3002107A003C9C58,189931683,155681054,29MAY2022:06:58:15.933
DID,3007307C001D790D,189931684,155681055,29MAY2022:06:58:16.013
DID,3008507C002B4853,189931685,155681056,29MAY2022:06:58:16.123
OID,3008407C002A9975,189931686,155681056,29MAY2022:06:58:16.123
DID,3008407C002A9975,189931687,155681057,29MAY2022:06:58:16.183
OID,3008407C002A9B6F,189931688,155681057,29MAY2022:06:58:16.183
DID,3008407C002A9B6F,189931689,155681058,29MAY2022:06:58:16.357
DID,3008C07C00302F4B,189931690,155681059,29MAY2022:06:58:16.530
DID,3008C07C00302F51,189931691,155681060,29MAY2022:06:58:16.637
DID,300AC097003C3887,189931692,155681061,29MAY2022:06:58:16.730
DID,3008207C00292B7F,189931693,155681062,29MAY2022:06:58:16.827
DID,3001F07A003B3C49,189931694,155681063,29MAY2022:06:58:16.950
DID,3002607A004021AC,189931695,155681064,29MAY2022:06:58:17.060
DID,3002607A004021B2,189931696,155681065,29MAY2022:06:58:17.170
DID,3007307C001D6E5C,189931697,155681066,29MAY2022:06:58:17.267
DID,3007807C00210579,189931698,155681067,29MAY2022:06:58:17.377
DID,3007707C00202FD5,189931699,155681068,29MAY2022:06:58:17.487
DID,3007707C00203107,189931700,155681069,29MAY2022:06:58:17.593
DID,3007007C001B602F,189931701,155681070,29MAY2022:06:58:17.703
DID,3007007C001B61C5,189931702,155681071,29MAY2022:06:58:17.813
DID,3002207A003D4E05,189931703,155681072,29MAY2022:06:58:17.940
DID,3002207A003D4E0B,189931704,155681073,29MAY2022:06:58:18.033
DID,3002107A003C9C59,189931705,155681074,29MAY2022:06:58:18.140
DID,3007307C001D790E,189931706,155681075,29MAY2022:06:58:18.250
DID,3008507C002B4854,189931707,155681076,29MAY2022:06:58:18.377
DID,3008407C002A9976,189931708,155681077,29MAY2022:06:58:18.517
DID,3008407C002A9B70,189931709,155681078,29MAY2022:06:58:18.643
DID,300AB097003B64FD,189931710,155681079,29MAY2022:06:58:18.770
OID,300AB097003B64FF,189931711,155681079,29MAY2022:06:58:18.770
DID,300AB097003B64FF,189931712,155681080,29MAY2022:06:58:18.927
DID,3008C07C00302F4C,189931713,155681081,29MAY2022:06:58:19.050
DID,3008C07C00302F52,189931714,155681082,29MAY2022:06:58:19.160
DID,300AE097003D887B,189931715,155681083,29MAY2022:06:58:19.270
DID,3008207C00292B80,189931716,155681084,29MAY2022:06:58:19.380
DID,300AB097003B7404,189931717,155681085,29MAY2022:06:58:19.490
DID,3001F07A003B3C4A,189931718,155681086,29MAY2022:06:58:19.630
DID,3002607A004021AD,189931719,155681087,29MAY2022:06:58:19.710
DID,3002607A004021B3,189931720,155681088,29MAY2022:06:58:19.787
DID,3007307C001D6E5D,189931721,155681089,29MAY2022:06:58:19.897
DID,3007807C0021057A,189931722,155681090,29MAY2022:06:58:20.023
DID,3007707C00202FD6,189931723,155681091,29MAY2022:06:58:20.133
DID,3007707C00203108,189931724,155681092,29MAY2022:06:58:20.303
DID,3007007C001B6030,189931725,155681093,29MAY2022:06:58:20.447
DID,3007007C001B61C6,189931726,155681094,29MAY2022:06:58:20.587
DID,3002207A003D4E06,189931727,155681095,29MAY2022:06:58:20.757
DID,3002207A003D4E0C,189931728,155681096,29MAY2022:06:58:20.867
DID,3002107A003C9C5A,189931729,155681097,29MAY2022:06:58:20.960
DID,3007307C001D790F,189931730,155681098,29MAY2022:06:58:21.070
DID,3008507C002B4855,189931731,155681099,29MAY2022:06:58:21.180
OID,3008407C002A9977,189931732,155681099,29MAY2022:06:58:21.180
DID,3008407C002A9977,189931733,155681100,29MAY2022:06:58:21.353
OID,3008407C002A9B71,189931734,155681100,29MAY2022:06:58:21.353
DID,3008407C002A9B71,189931735,155681101,29MAY2022:06:58:21.523
DID,3008C07C00302F4D,189931736,155681102,29MAY2022:06:58:21.693
DID,3008C07C00302F53,189931737,155681103,29MAY2022:06:58:21.803
DID,300AC097003C3888,189931738,155681104,29MAY2022:06:58:21.927
DID,3008207C00292B81,189931739,155681105,29MAY2022:06:58:22.037
DID,3004507B001D632E,189931740,155681106,29MAY2022:06:58:22.190
DID,3004507B001D632F,189931741,155681107,29MAY2022:06:58:22.333
DID,30062094000568B4,189931742,155681108,29MAY2022:06:58:22.440
DID,300C409701107BE2,189931743,155681109,29MAY2022:06:58:22.567
DID,3000C08B000A240F,189931744,155681110,29MAY2022:06:58:22.707
DID,3000408B000475C6,189931745,155681111,29MAY2022:06:58:22.833
DID,3006108E0297AFB3,189931746,155681112,29MAY2022:06:58:22.990
OID,3006108E0297AFB5,189931747,155681112,29MAY2022:06:58:22.990
DID,3006108E0297AFB5,189931748,155681113,29MAY2022:06:58:23.193
DID,300A5090009A4079,189931749,155681114,29MAY2022:06:58:23.363
DID,300A5090009A407B,189931750,155681115,29MAY2022:06:58:23.490
DID,300BE09500075289,189931751,155681116,29MAY2022:06:58:23.613
DID,300BE0950007528A,189931752,155681117,29MAY2022:06:58:23.787
DID,300D9099001B9467,189931753,155681118,29MAY2022:06:58:23.977
DID,3004D0900057776B,189931754,155681119,29MAY2022:06:58:24.210
OID,3004D09000577770,189931755,155681119,29MAY2022:06:58:24.210
DID,3004D09000577770,189931756,155681120,29MAY2022:06:58:24.430
DID,30084089002B4D30,189931757,155681121,29MAY2022:06:58:24.647
DID,30084089002B4D36,189931758,155681122,29MAY2022:06:58:24.833
DID,3002908E0022BD22,189931759,155681123,29MAY2022:06:58:25.033
DID,0140D94000C01940,189931760,155681124,29MAY2022:06:58:25.270
DID,3005F09000656069,189931761,155681125,29MAY2022:06:58:25.427
DID,3002908E0022BD24,189931762,155681126,29MAY2022:06:58:25.630
DID,0140D94000C01941,189931763,155681127,29MAY2022:06:58:25.850
DID,3005F0900065606A,189931764,155681128,29MAY2022:06:58:25.957
DID,10BFC200006F0FEC,189931765,155681129,29MAY2022:06:58:26.100
JID,10BFC200006F0FEE,189931766,155681129,29MAY2022:06:58:26.100
DID,10BFC200006F101D,189931767,155681130,29MAY2022:06:58:26.223
OID,300B406D01D64E04,189931768,155681130,29MAY2022:06:58:26.223
JID,10BFC200006F101F,189931769,155681130,29MAY2022:06:58:26.223
DID,300B406D01D64E02,189931770,155681131,29MAY2022:06:58:26.473
JID,10BFC200006F0FEF,189931771,155681131,29MAY2022:06:58:26.473
DID,300B406D01D64E04,189931772,155681132,29MAY2022:06:58:26.647
JID,10BFC200006EE93E,189931773,155681132,29MAY2022:06:58:26.647
DID,300B406D01D64E06,189931774,155681133,29MAY2022:06:58:26.880
JID,10BFC200006EE940,189931775,155681133,29MAY2022:06:58:26.880
DID,300B406D01D64E08,189931776,155681134,29MAY2022:06:58:27.070
JID,10BFC200006EE942,189931777,155681134,29MAY2022:06:58:27.070
DID,10BFC200006F0FED,189931778,155681135,29MAY2022:06:58:27.320
DID,10BFC200006F101E,189931779,155681136,29MAY2022:06:58:27.507
OID,300B406D01D64E05,189931780,155681136,29MAY2022:06:58:27.507
DID,300B406D01D64E03,189931781,155681137,29MAY2022:06:58:27.740
DID,300B406D01D64E05,189931782,155681138,29MAY2022:06:58:27.923
DID,300B406D01D64E07,189931783,155681139,29MAY2022:06:58:28.160
DID,300B406D01D64E09,189931784,155681140,29MAY2022:06:58:28.330
DID,30090078005A7B21,189931785,155681141,29MAY2022:06:58:28.503
DID,30090078005A7B24,189931786,155681142,29MAY2022:06:58:28.643
DID,300900940028A71E,189931787,155681143,29MAY2022:06:58:28.707
DID,30090078005A7B22,189931788,155681144,29MAY2022:06:58:28.880
DID,30090078005A7B25,189931789,155681145,29MAY2022:06:58:29.033
DID,300900940028A71F,189931790,155681146,29MAY2022:06:58:29.190
DID,30090078005A7B23,189931791,155681147,29MAY2022:06:58:29.440
DID,30090078005A7B26,189931792,155681148,29MAY2022:06:58:29.630
DID,300900940028A720,189931793,155681149,29MAY2022:06:58:29.770
DID,0140D94000BFA920,189931794,155681150,29MAY2022:06:58:30.033
DID,3.00251E+15,189931795,155681151,29MAY2022:06:58:30.240
DID,300130890098300A,189931796,155681152,29MAY2022:06:58:30.427
DID,300FD094007BFD0F,189931797,155681153,29MAY2022:06:58:30.550
DID,3006D08E005646EC,189931798,155681154,29MAY2022:06:58:30.767
OID,3006D08E005646ED,189931799,155681154,29MAY2022:06:58:30.767
DID,3006D08E005646ED,189931800,155681155,29MAY2022:06:58:30.983
DID,300490880047A1D1,189931801,155681156,29MAY2022:06:58:31.203
DID,30001089008AD2EB,189931802,155681157,29MAY2022:06:58:31.390
DID,300AF09400401FE4,189931803,155681158,29MAY2022:06:58:31.547
DID,20070FE80003CFE1,189931804,155681159,29MAY2022:06:58:31.733
DID,20070FE80003CFE3,189931805,155681160,29MAY2022:06:58:31.810
DID,2006BFE80003F52E,189931806,155681161,29MAY2022:06:58:31.923
DID,2006BFE80003F530,189931807,155681162,29MAY2022:06:58:32.030
DID,300CA0940055439F,189931808,155681163,29MAY2022:06:58:32.140
OID,300CA094005543A1,189931809,155681163,29MAY2022:06:58:32.140
DID,300CA094005543A1,189931810,155681164,29MAY2022:06:58:32.297
DID,3007003C0082D8D1,189931811,155681165,29MAY2022:06:58:32.407
DID,3007003C0082D8D3,189931812,155681166,29MAY2022:06:58:32.517
DID,3006703C0080D109,189931813,155681167,29MAY2022:06:58:32.627
DID,3006703C0080D10B,189931814,155681168,29MAY2022:06:58:32.687
DID,300D3094005BCB42,189931815,155681169,29MAY2022:06:58:32.797
DID,300D3094005BCB43,189931816,155681170,29MAY2022:06:58:32.907
DID,20070FE80003CFE2,189931817,155681171,29MAY2022:06:58:33.093
DID,20070FE80003CFE4,189931818,155681172,29MAY2022:06:58:33.267
DID,2006BFE80003F52F,189931819,155681173,29MAY2022:06:58:33.390
DID,2006BFE80003F531,189931820,155681174,29MAY2022:06:58:33.500
DID,300CA094005543A0,189931821,155681175,29MAY2022:06:58:33.610
OID,300CA094005543A2,189931822,155681175,29MAY2022:06:58:33.610
DID,300CA094005543A2,189931823,155681176,29MAY2022:06:58:33.810
OID,300D3094005BD0F8,189931824,155681176,29MAY2022:06:58:33.810
DID,300D3094005BD0F8,189931825,155681177,29MAY2022:06:58:33.963
DID,3007003C0082D8D2,189931826,155681178,29MAY2022:06:58:34.090
DID,3007003C0082D8D4,189931827,155681179,29MAY2022:06:58:34.183
DID,3006703C0080D10A,189931828,155681180,29MAY2022:06:58:34.310
DID,3006703C0080D10C,189931829,155681181,29MAY2022:06:58:34.420
DID,300E10470065E702,189931830,155681182,29MAY2022:06:58:34.543
JID,10BFC200006D9451,189931831,155681182,29MAY2022:06:58:34.543
DID,300E10470065E705,189931832,155681183,29MAY2022:06:58:34.653
JID,10BFC200006D9452,189931833,155681183,29MAY2022:06:58:34.653
DID,300E10470065E708,189931834,155681184,29MAY2022:06:58:34.730
JID,10BFC200006D9453,189931835,155681184,29MAY2022:06:58:34.730
DID,300E10470065E70B,189931836,155681185,29MAY2022:06:58:34.827
JID,10BFC200006D9454,189931837,155681185,29MAY2022:06:58:34.827
DID,300E10470065E70E,189931838,155681186,29MAY2022:06:58:34.920
JID,10BFC200006D9455,189931839,155681186,29MAY2022:06:58:34.920
DID,300E10470065E711,189931840,155681187,29MAY2022:06:58:35.030
JID,10BFC200006D9456,189931841,155681187,29MAY2022:06:58:35.030
DID,3006907C00157AF3,189931842,155681188,29MAY2022:06:58:35.140
JID,10BFC200006DC3AA,189931843,155681188,29MAY2022:06:58:35.140
DID,3006907C00157AF6,189931844,155681189,29MAY2022:06:58:35.263
JID,10BFC200006DC3AB,189931845,155681189,29MAY2022:06:58:35.263
DID,3006907C00157AF9,189931846,155681190,29MAY2022:06:58:35.373
JID,10BFC200006DC3AC,189931847,155681190,29MAY2022:06:58:35.373
DID,3003D08700788581,189931848,155681191,29MAY2022:06:58:35.500
OID,3003D087007889D0,189931849,155681191,29MAY2022:06:58:35.500
JID,10BFC200006EE320,189931850,155681191,29MAY2022:06:58:35.500
DID,3003D087007889D0,189931851,155681192,29MAY2022:06:58:35.657
OID,3003D087007889D3,189931852,155681192,29MAY2022:06:58:35.657
JID,10BFC200006EE321,189931853,155681192,29MAY2022:06:58:35.657
DID,3003D087007889D3,189931854,155681193,29MAY2022:06:58:35.827
JID,10BFC200006EE322,189931855,155681193,29MAY2022:06:58:35.827
DID,3006307C00114263,189931856,155681194,29MAY2022:06:58:35.983
JID,10BFC200006DC3A7,189931857,155681194,29MAY2022:06:58:35.983
DID,3006307C00114266,189931858,155681195,29MAY2022:06:58:36.093
JID,10BFC200006DC3A8,189931859,155681195,29MAY2022:06:58:36.093
DID,3006307C00114269,189931860,155681196,29MAY2022:06:58:36.217
JID,10BFC200006DC3A9,189931861,155681196,29MAY2022:06:58:36.217
DID,3009608700BBD033,189931862,155681197,29MAY2022:06:58:36.327
JID,10BFC200006EE323,189931863,155681197,29MAY2022:06:58:36.327
DID,300E10470065E703,189931864,155681198,29MAY2022:06:58:36.467
DID,300E10470065E706,189931865,155681199,29MAY2022:06:58:36.577
DID,300E10470065E709,189931866,155681200,29MAY2022:06:58:36.700
DID,300E10470065E70C,189931867,155681201,29MAY2022:06:58:36.823
DID,300E10470065E70F,189931868,155681202,29MAY2022:06:58:36.917
DID,300E10470065E712,189931869,155681203,29MAY2022:06:58:37.027
DID,3006907C00157AF4,189931870,155681204,29MAY2022:06:58:37.133
DID,3006907C00157AF7,189931871,155681205,29MAY2022:06:58:37.243
DID,3006907C00157AFA,189931872,155681206,29MAY2022:06:58:37.353
DID,3003D08700788582,189931873,155681207,29MAY2022:06:58:37.463
OID,3003D087007889D1,189931874,155681207,29MAY2022:06:58:37.463
DID,3003D087007889D1,189931875,155681208,29MAY2022:06:58:37.620
OID,3003D087007889D4,189931876,155681208,29MAY2022:06:58:37.620
DID,3003D087007889D4,189931877,155681209,29MAY2022:06:58:37.777
DID,3006307C00114264,189931878,155681210,29MAY2022:06:58:37.903
DID,3006307C00114267,189931879,155681211,29MAY2022:06:58:38.013
DID,3006307C0011426A,189931880,155681212,29MAY2022:06:58:38.120
DID,3009608700BBD034,189931881,155681213,29MAY2022:06:58:38.230
DID,300E10470065E704,189931882,155681214,29MAY2022:06:58:38.370
DID,300E10470065E707,189931883,155681215,29MAY2022:06:58:38.480
DID,300E10470065E70A,189931884,155681216,29MAY2022:06:58:38.590
DID,300E10470065E70D,189931885,155681217,29MAY2022:06:58:38.700
DID,300E10470065E710,189931886,155681218,29MAY2022:06:58:38.810
DID,300E10470065E713,189931887,155681219,29MAY2022:06:58:38.920
DID,3006907C00157AF5,189931888,155681220,29MAY2022:06:58:39.030
DID,3006907C00157AF8,189931889,155681221,29MAY2022:06:58:39.153
